Pers.No.,Termd,TermType,ReasonForLeaving,Rehire,BusinessUnit,EESubgroup,EEGroup,Commission,RecentRating,Tenure,Paygrade,TimeInPaygrade,PercentOfMarket,FinalPay,BeginPay,ChangeSince2020,PayIncreases,EdAssist,Sex,POC,Age,Promotion,DevRole,AppliedToJobs,HiredInJobs,PercentOfJobHired
4093,0,2,,0,IT,1,Full-Time,0,3,2.87,1A,0.8,0.82,63310,36210,0.75,5,0,0,1,49.67,1,0,17,2,0.12
4094,1,0,Retirement,0,Field Svcs,0,Full-Time,0,4,2.81,D1,2.54,0.9,35195,30993.4,0.14,3,0,0,1,68.4,0,0,1,1,1
4095,1,0,Res-Dissat Comp. and Benefits,0,CCO,1,Full-Time,1,3,0.93,1J,0.93,0.36,27575,27185,0.01,0,0,1,1,53.48,0,0,1,1,1
4096,0,2,,0,CCO,1,Full-Time,1,4,2.86,1A,1.49,0.52,43535,27595,0.58,3,0,1,1,46.62,1,0,4,2,0.5
4097,0,2,,0,Field Svcs,0,Full-Time,0,3,2.86,3H,0.87,0.83,50265,34207.4,0.47,6,0,1,1,29.78,1,0,1,1,1
4098,1,0,Res-Dissat w/Work Conditions,0,Field Svcs,0,Full-Time,0,3,1.12,1H,0.85,0.91,38105,34298.6,0.11,2,0,1,1,23.81,0,0,1,1,1
4099,0,2,,0,Field Svcs,1,Full-Time,0,3,2.87,3A,0.72,0.86,84620,51740,0.64,6,0,1,1,29.01,2,0,6,3,0.5
4100,1,0,Res-Another Position,0,Field Svcs,0,Full-Time,0,3,1.45,3H,1.45,0.89,53575,51952.6,0.03,1,0,1,1,56.24,0,0,2,1,0.5
4101,0,2,,0,Field Svcs,0,Full-Time,0,5,2.87,4H,0.87,0.95,63825,49826.6,0.28,5,0,1,1,26.51,2,0,13,3,0.23
4102,0,2,,0,Net Svcs,1,Full-Time,0,4,2.87,2A,1.22,0.84,72855,52855,0.38,5,0,1,2,34.46,2,0,4,2,0.5
4103,1,0,Resigned-Job Abandonment,0,Field Svcs,0,Part-Time,0,3,0.6,1H,0.18,0.84,25155,51727,-0.51,0,0,1,1,48.61,0,1,2,2,1
4104,0,2,,0,Net Svcs,1,Full-Time,0,4,2.87,2A,1.41,0.86,73620,48250,0.53,5,0,1,1,43.96,1,0,4,2,0.5
4105,1,0,Res-Dissat w/Work Conditions,0,Network Ops,0,Full-Time,0,4,1.77,3H,0.93,0.92,54800,48060.8,0.14,4,0,1,1,43.77,1,1,7,1,0.14
4106,0,2,,0,Field Svcs,1,Full-Time,0,3,2.87,2A,0.76,0.83,71670,48440,0.48,7,0,1,1,33.62,3,0,3,2,0.67
4107,0,2,,0,Net Svcs,0,Full-Time,0,3,2.87,3H,2.02,0.91,55045,49054.6,0.12,4,0,1,1,37.36,1,0,3,2,0.67
4108,0,2,,0,CCO,1,Full-Time,1,4,2.86,1J,2.86,0.53,33485,27525,0.22,3,0,1,1,50.65,0,0,3,1,0.33
4109,1,0,Res-Another Position,0,Field Svcs,0,Full-Time,0,2,1.27,1H,1.01,0.91,38050,34243.6,0.11,1,0,1,1,35.76,0,0,1,1,1
4110,1,0,Res-Dissat Comp. and Benefits,0,HR,0,Full-Time,0,3,1.91,D3,1.74,0.86,47985,42244.2,0.14,3,0,0,1,25.25,0,0,5,3,0.6
4111,1,0,Res-Dissat w/ Supervisor,0,Field Svcs,0,Full-Time,0,3,1.23,1H,0.97,0.91,38705,34898.6,0.11,2,0,1,1,26.5,0,0,1,1,1
4112,0,2,,0,Net Svcs,1,Full-Time,0,3,2.84,1J,2.84,0.95,61370,55200,0.11,3,0,0,1,34.27,0,0,1,1,1
4113,1,0,Res-Dissat w/ Career Opportun,0,IT,1,Full-Time,0,3,0.7,1A,0.7,1.11,85765,81805,0.05,1,0,1,1,27.01,0,0,1,1,1
4114,1,0,Res-Dissat w/Job Content,0,CCO,1,Full-Time,1,4,2.14,1J,2.14,0.54,47925,45625,0.05,1,0,1,1,31.32,0,0,7,1,0.14
4115,0,2,,0,IT,1,Full-Time,0,3,2.84,1J,1.75,1.08,70120,50070,0.4,5,0,1,2,43.2,1,1,8,2,0.25
4116,0,2,,0,Field Svcs,0,Full-Time,0,4,2.84,4H,1.07,0.94,62955,52700.6,0.19,4,0,1,1,43,1,0,2,1,0.5
4117,0,2,,0,IT,1,Full-Time,0,3,2.84,3A,1.01,0.91,97085,85705,0.13,3,0,1,1,44.25,1,0,2,2,1
4118,0,2,,0,Finance,1,Full-Time,0,3,2.84,1J,1.72,0.89,57335,33615,0.71,4,0,1,1,25.67,0,0,9,2,0.22
4119,0,2,,0,HR,0,Full-Time,0,3,2.82,D2,2.6,0.94,40565,36633.8,0.11,3,0,1,1,25.76,0,0,3,2,0.67
4120,1,0,Res-Dissat Comp. and Benefits,0,Giro,0,Full-Time,0,4,1.85,D2,1.52,0.93,39330,36147.6,0.09,2,0,0,1,23.86,0,0,3,2,0.67
4121,1,1,Dismissed-Unsat. Performance,0,Field Svcs,0,Full-Time,0,2,0.66,1H,0.42,0.88,36560,35561.6,0.03,0,0,1,2,47.81,0,0,1,1,1
4122,1,0,Res-Dissat w/Job Content,0,CCO,1,Full-Time,1,0,0.52,1J,0.52,0.35,27370,27370,0,0,0,1,1,19.51,0,0,1,1,1
4123,1,0,Res-Dissat w/Work Schedule,0,CCO,0,Full-Time,0,0,0.41,D2,0.41,0.83,35290,34291.6,0.03,0,0,1,1,46.82,0,0,1,1,1
4124,1,1,Dis-End of Introductory Period,0,CCO,1,Full-Time,1,0,0.38,1J,0.38,0.35,27150,27150,0,0,0,1,1,51.6,0,0,2,1,0.5
4125,0,2,,0,Network Ops,1,Full-Time,0,3,2.82,1A,2.82,1.02,78560,70940,0.11,3,0,1,1,32.33,0,0,1,1,1
4126,0,2,,0,CCO,1,Full-Time,1,4,2.82,1J,2.82,0.5,31520,27540,0.14,3,0,1,1,52.17,0,0,7,1,0.14
4127,0,2,,0,CCO,0,Full-Time,0,3,2.82,D4,0.91,0.83,43465,30111.4,0.44,5,0,1,1,28.35,1,0,28,2,0.07
4128,0,2,,0,Field Svcs,0,Full-Time,0,5,2.82,5H,0.87,0.93,68400,53985.6,0.27,5,0,1,1,60.57,1,1,9,2,0.22
4129,0,2,,0,IT,1,Full-Time,0,5,2.82,1A,0.03,1,80065,33545,1.39,6,0,1,1,28.26,2,0,12,2,0.17
4130,1,0,Resigned-Personal Reasons,0,CCO,1,Full-Time,1,3,1.78,1J,1.78,0.36,28505,27515,0.04,1,0,1,2,25.09,0,0,2,1,0.5
4131,1,0,Res-Dissat Comp. and Benefits,0,CCO,1,Full-Time,1,3,0.74,1J,0.74,0.36,27615,27225,0.01,0,0,1,1,26.85,0,0,1,1,1
4132,0,2,,0,CCO,0,Full-Time,0,4,2.82,D4,1.37,0.86,44600,31766.4,0.4,3,0,0,2,33.77,1,2,11,2,0.18
4133,1,0,Resigned-Personal Reasons,0,CCO,1,Full-Time,1,2,0.46,1J,0.46,0.35,27370,27370,0,0,0,1,2,38.41,0,0,1,1,1
4134,0,2,,0,Network Ops,1,Full-Time,0,3,2.82,1J,0.64,0.82,54510,29370,0.86,4,0,0,1,60.27,2,0,4,3,0.75
4135,0,2,,0,Net Svcs,0,Full-Time,0,3,2.82,2H,0.22,1.11,60530,54227.6,0.12,3,0,1,1,45.7,0,0,2,2,1
4136,0,2,,0,CCO,0,Full-Time,1,3,2.81,D3,2.81,0.86,40230,37630,0.07,2,0,0,1,33.84,0,0,1,1,1
4137,0,2,,0,CCO,0,Full-Time,1,3,2.81,D3,2.81,0.84,39700,37869.6,0.05,1,0,1,2,38.76,0,0,1,1,1
4138,1,0,Res-Another Position,0,IT,1,Full-Time,0,3,1.9,1J,1.9,1.1,68120,65180,0.05,1,0,1,1,39.71,0,0,1,1,1
4139,0,2,,0,Net Svcs,0,Full-Time,0,4,2.81,3H,2.06,0.91,55970,46672.4,0.2,4,0,1,1,45.25,1,0,2,1,0.5
4140,0,2,,0,Net Svcs,0,Full-Time,0,4,2.77,3H,0.87,0.84,50920,33905.6,0.5,6,0,1,1,30.62,1,0,1,1,1
4141,1,0,Res-Dissat w/ Career Opportun,0,CCO,1,Full-Time,1,3,1.77,1J,1.77,0.36,28490,27260,0.05,1,0,0,1,32.68,0,0,9,1,0.11
4142,1,0,Resigned-Personal Reasons,0,HR,1,Full-Time,0,3,0.49,3A,0.49,1.06,100690,100690,0,0,0,1,2,29.21,0,0,1,1,1
4143,0,2,,0,Net Svcs,0,Full-Time,0,4,2.79,3H,2.79,0.94,56865,50125.8,0.13,3,0,1,2,52.3,0,0,2,1,0.5
4144,0,2,,1,Network Ops,0,Full-Time,0,3,0.47,2H,0.47,0.84,46625,44898.6,0.04,4,0,0,1,38.75,0,0,5,2,0.4
4145,0,2,,0,Network Ops,0,Full-Time,0,3,2.79,D3,2.79,0.83,47025,41804.2,0.12,3,0,0,1,51.65,0,0,1,1,1
4146,0,2,,0,Field Svcs,0,Full-Time,0,3,2.79,4H,0.24,0.91,61165,50411.4,0.21,4,0,1,1,43.07,1,0,2,1,0.5
4147,0,2,,0,HR,1,Full-Time,0,3,2.79,1J,0.49,0.92,59660,31860,0.87,3,0,0,1,23.56,2,0,4,2,0.5
4148,1,0,Res-Dissat Comp. and Benefits,0,CCO,1,Full-Time,1,3,0.45,1J,0.45,0.35,27875,27875,0,0,0,1,1,26.26,0,0,1,1,1
4149,1,0,Res-Dissat Comp. and Benefits,0,Field Svcs,0,Full-Time,0,0,0.38,3H,0.38,0.83,49365,48366.6,0.02,0,0,1,2,46.99,0,0,1,1,1
4150,1,0,Res-Another Position,0,HR,1,Full-Time,0,4,1.81,3A,1.81,1.09,105030,100230,0.05,1,0,0,1,48.58,0,0,2,1,0.5
4151,0,2,,0,CCO,1,Full-Time,1,3,2.79,1A,2.75,0.52,42845,37615,0.14,2,0,1,1,45.82,0,0,4,2,0.5
4152,1,0,Res-Dissat w/ Career Opportun,0,Marketing,1,Full-Time,0,3,2.16,1A,2.16,0.98,74330,68990,0.08,2,0,0,1,40.53,0,0,4,1,0.25
4153,0,2,,0,IT,1,Full-Time,0,3,2.81,1J,2.81,0.91,63670,55320,0.15,3,0,1,1,56.89,0,0,1,1,1
4154,0,2,,0,Finance,1,Full-Time,0,4,2.77,2A,0.11,0.94,80585,58585,0.38,5,0,0,1,37.86,2,0,2,2,1
4155,0,2,,0,Net Svcs,0,Full-Time,0,3,2.77,4H,0.87,0.83,55645,34637,0.61,7,0,1,1,28.93,2,0,4,1,0.25
4156,0,2,,0,IT,1,Full-Time,0,4,2.75,1A,0.38,1.07,86320,70870,0.22,4,0,1,1,27.76,1,0,1,1,1
4157,1,0,Res-Another Position,0,Field Svcs,0,Full-Time,0,3,0.39,1H,0.22,0.84,35135,34136.6,0.03,1,0,1,1,29.33,0,0,2,2,1
4158,0,2,,0,HR,1,Full-Time,0,3,2.75,3A,2.75,1.03,101505,95825,0.06,2,0,0,1,55.98,0,0,1,1,1
4159,1,0,Resigned-Personal Reasons,0,Field Svcs,0,Full-Time,0,3,1.21,1H,1.06,0.92,42935,41354.2,0.04,1,0,1,2,25.02,0,0,1,1,1
4160,0,2,,1,Net Svcs,0,Full-Time,0,3,1.06,ACQ,1.06,0.92,50090,47510.8,0.05,2,0,1,1,41.97,0,0,1,1,1
4161,1,0,Resigned-Unknown,0,CCO,0,Full-Time,1,3,1.78,D2,0.64,0.75,31640,27460.8,0.15,1,0,0,1,45.47,0,0,5,2,0.4
4162,1,0,Resigned-Fail to Return LOA,0,CCO,1,Full-Time,1,3,1.35,1J,1.35,0.36,28275,27935,0.01,1,0,1,1,57.31,0,0,1,1,1
4163,0,2,,0,IT,1,Full-Time,0,4,2.75,1J,0.87,0.84,54590,36659.6,0.49,4,1,0,1,23.31,1,0,2,2,1
4164,1,0,Res-Another Position,0,CCO,1,Full-Time,1,0,0.45,1J,0.26,0.28,21785,21785,0,0,0,1,1,29.75,0,0,1,1,1
4165,0,2,,0,CCO,0,Full-Time,1,4,2.75,D2,2.6,0.87,37490,29565.2,0.27,4,0,0,1,42.43,0,0,5,1,0.2
4166,1,0,Resigned-Relocation,0,CCO,0,Full-Time,1,3,0.67,D2,0.53,0.71,29860,29340,0.02,0,0,0,1,29.39,0,0,5,1,0.2
4167,0,2,,0,Field Svcs,0,Full-Time,0,4,2.75,4H,0.53,0.84,56830,34906.8,0.63,7,0,1,1,39.21,2,0,2,1,0.5
4168,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,3,2.43,D4,1.44,0.83,42375,31600.6,0.34,2,0,0,1,59.65,1,0,4,2,0.5
4169,1,0,Res-Dissat w/Work Conditions,0,CCO,0,Full-Time,1,0,0.82,D2,0.82,0.8,33560,31896,0.05,2,0,0,1,28.51,0,0,3,2,0.67
4170,0,2,,0,Field Svcs,0,Full-Time,0,4,2.73,3H,2.73,0.94,56930,50107.6,0.14,3,0,1,1,40.48,0,0,1,1,1
4171,0,2,,0,Finance,1,Full-Time,0,3,2.73,1J,0.87,0.87,57120,34280,0.67,3,0,1,1,25,0,0,8,2,0.25
4172,0,2,,0,HR,1,Full-Time,0,4,2.71,3A,2.71,0.97,96100,85760,0.12,4,0,1,1,38.17,0,0,1,1,1
4173,0,2,,0,Field Svcs,0,Full-Time,0,4,2.73,3H,0.87,0.84,51545,34655.4,0.49,6,0,1,1,30.91,1,0,1,1,1
4174,0,2,,0,Net Svcs,0,Full-Time,0,3,2.73,3H,0.87,0.83,50535,34477.4,0.47,5,0,1,1,26.52,1,0,2,1,0.5
4175,1,0,Res-Another Position,0,CCO,0,Full-Time,1,3,0.41,D2,0.26,0.74,29760,29760,0,0,0,0,2,21.19,0,0,1,1,1
4176,0,2,,0,Net Svcs,0,Full-Time,0,3,2.67,3H,0.38,0.9,54405,41717,0.3,6,0,1,1,35.16,1,0,2,2,1
4177,0,2,,0,CCO,0,Full-Time,1,2,2.74,D3,1.16,0.8,37980,31740,0.2,3,0,1,1,51.23,1,0,2,2,1
4178,0,2,,0,Field Svcs,0,Full-Time,0,4,2.71,3H,2.71,1.11,67960,61075.2,0.11,3,0,1,1,41.55,0,0,1,1,1
4179,0,2,,0,HR,0,Full-Time,0,3,2.71,D2,1.01,0.91,39000,27478.4,0.42,3,0,1,1,49.22,1,0,4,4,1
4180,0,2,,0,CCO,1,Full-Time,1,5,2.71,1J,2.56,0.55,40030,28920,0.38,5,0,0,1,41.76,0,0,1,1,1
4181,1,0,Res-Dissat Comp. and Benefits,0,CCO,1,Full-Time,1,0,0.43,1J,0.28,0.33,28825,28825,0,0,0,1,1,33.79,0,0,1,1,1
4182,0,2,,0,Net Svcs,0,Full-Time,0,4,2.73,3H,1.83,0.88,53390,43614,0.22,4,0,1,1,29.18,1,0,1,1,1
4183,1,1,Dismissed-Unsat. Performance,0,CCO,1,Full-Time,1,2,2.59,1J,2.59,0.51,47120,45590,0.03,1,0,1,1,50.8,0,0,2,1,0.5
4184,1,1,Dismissed-Policy Violation,0,CCO,1,Full-Time,1,4,2.15,1J,2.15,0.41,32360,27360,0.18,3,0,1,1,31.91,0,0,1,1,1
4185,0,2,,0,IT,1,Full-Time,0,4,2.71,3A,2.71,1.1,117685,110815,0.06,2,1,0,2,43.25,0,0,1,1,1
4186,0,2,,0,IT,1,Full-Time,0,4,2.71,1J,0.68,0.93,61980,45671.6,0.36,7,0,1,1,36.41,1,0,5,2,0.4
4187,1,0,Res-Another Position,0,CCO,1,Full-Time,1,0,0.3,1J,0.3,0.35,27990,27990,0,0,0,1,1,28.57,0,0,1,1,1
4188,1,1,Dis-End of Introductory Period,0,CCO,1,Full-Time,1,0,0.25,1J,0.25,0.35,27120,27120,0,0,0,1,2,28.5,0,0,1,1,1
4189,1,0,Res-Dissat Comp. and Benefits,0,CCO,1,Full-Time,1,2,1,1J,1,0.46,36190,25190,0.44,1,0,1,1,42.06,0,0,2,2,1
4190,0,2,,0,Field Svcs,0,Full-Time,0,4,2.7,3H,2.7,0.92,56405,49624.2,0.14,3,0,1,1,32.56,0,0,1,1,1
4191,0,2,,0,Marketing,1,Full-Time,0,5,2.67,1J,0.38,0.82,53485,34285,0.56,6,0,0,1,27.3,1,0,2,2,1
4192,1,0,Res-Another Position,0,IT,0,Temp,0,0,0.85,ACQ,0.85,1.01,34270,34270,0,0,0,1,1,24.77,0,0,1,1,1
4193,1,0,Resigned-Returned to School,0,IT,0,Temp,0,0,0.99,ACQ,0.99,1.01,34195,34195,0,0,0,1,2,19.4,0,0,1,1,1
4194,1,0,Res-Another Position,0,IT,1,Full-Time,0,3,1.47,1J,0.88,0.85,51200,33960,0.51,2,0,1,1,29.21,0,0,3,2,0.67
4195,1,0,Res-Another Position,0,IT,0,Temp,0,0,0.16,ACQ,0.16,1.01,33525,33525,0,0,0,0,1,25.81,0,0,1,1,1
4196,1,0,Resigned-Personal Reasons,0,Net Svcs,0,Full-Time,0,3,1.29,1H,1.19,0.95,36295,33195.8,0.09,2,0,1,2,22.48,0,0,1,1,1
4197,1,0,Resigned-Relocation,0,Net Svcs,0,Full-Time,0,3,0.8,2H,0.8,0.84,41060,39520.8,0.04,1,0,1,2,22.96,0,0,1,1,1
4198,0,2,,0,Net Svcs,0,Full-Time,0,4,2.69,3H,2.69,0.96,58930,52523.6,0.12,3,0,1,1,37.33,0,0,1,1,1
4199,0,2,,0,IT,1,Full-Time,0,3,2.69,1A,1.18,0.84,67660,33850,1,3,0,1,2,45.83,0,0,9,3,0.33
4200,0,2,,0,Field Svcs,0,Full-Time,0,4,2.69,3H,0.87,0.84,51810,34920.4,0.48,6,0,1,1,37.29,1,0,1,1,1
4201,0,2,,0,Field Svcs,0,Full-Time,0,4,2.65,4H,0.34,0.96,64165,55158.6,0.16,3,0,1,1,54.7,1,0,5,1,0.2
4202,1,0,Res-Dissat w/ Supervisor,0,Field Svcs,0,Full-Time,0,3,0.6,3H,0.6,0.84,49870,48206,0.03,1,0,1,2,53.32,0,0,1,1,1
4203,1,0,Res-Another Position,0,HR,0,Temp,0,0,1.14,ACQ,1.14,1.01,32110,32110,0,0,0,1,1,21.68,0,0,1,1,1
4204,1,0,Resigned-Relocation,0,IT,1,Full-Time,0,3,2.66,1J,0.97,1.04,72660,61810,0.18,4,0,1,2,32.16,1,0,2,2,1
4205,0,2,,0,Network Ops,0,Full-Time,0,3,2.67,D3,2.67,0.88,41445,35433.8,0.17,4,0,0,1,50.14,0,0,1,1,1
4206,1,0,Res-Another Position,0,HR,0,Temp,0,0,0.87,ACQ,0.87,1.01,33745,31665,0.07,1,0,1,2,24.55,0,0,1,1,1
4207,0,2,,0,Network Ops,0,Full-Time,0,3,2.67,D3,2.67,0.88,39445,35409.8,0.11,3,0,0,1,52.92,0,0,1,1,1
4208,1,0,Res-Another Position,0,CCO,1,Full-Time,1,4,2.58,1J,2.58,0.53,48395,45435,0.07,2,0,1,1,35.06,0,0,4,1,0.25
4209,0,2,,0,Net Svcs,0,Full-Time,0,4,2.67,3H,1.49,0.93,56850,27378,1.08,3,0,1,2,25.08,1,0,3,2,0.67
4210,1,0,Res-Dissat w/Work Conditions,0,CCO,0,Full-Time,1,0,0.39,D2,0.32,0.65,27685,27685,0,0,0,0,1,55.72,0,0,1,1,1
4211,1,0,Res-Dissat w/Job Content,0,Net Svcs,0,Full-Time,0,3,0.33,1H,0.25,0.91,34410,33411.6,0.03,0,0,1,1,39.02,0,0,1,1,1
4212,0,2,,0,HR,1,Full-Time,0,3,2.65,1A,0.11,0.91,69720,33880,1.06,6,0,1,1,24.05,1,0,5,3,0.6
4213,0,2,,0,CCO,1,Full-Time,1,4,2.65,1A,2.65,0.51,51460,48700,0.06,2,0,1,1,44.5,0,0,1,1,1
4214,1,1,Dismissed-Attendance,0,CCO,0,Full-Time,1,2,1.52,D2,1.45,0.75,29760,29240,0.02,1,0,0,2,31.27,0,0,1,1,1
4215,1,1,Dismissed-Unsat. Performance,0,CCO,0,Full-Time,1,3,1,D3,1,0.83,38395,38041.4,0.01,0,0,1,2,35.97,0,0,1,1,1
4216,1,0,Resigned-Personal Reasons,0,IT,1,Full-Time,0,3,1.54,1A,1.54,1.06,84180,79170,0.06,2,0,1,1,43.07,0,0,1,1,1
4217,1,0,Res-Another Position,0,CCO,1,Full-Time,1,3,0.75,1J,0.75,0.36,27385,27105,0.01,0,0,1,1,36.52,0,0,2,1,0.5
4218,1,0,Res-Dissat Comp. and Benefits,0,CCO,1,Full-Time,1,0,0.15,1J,0.15,0.35,27915,27915,0,0,0,0,2,24.18,0,0,1,1,1
4219,0,2,,0,Field Svcs,0,Full-Time,0,3,2.64,3H,1.03,1.05,64295,56682.2,0.13,4,0,1,1,62.94,1,0,1,1,1
4220,1,0,Resigned-Job Abandonment,0,CCO,1,Full-Time,1,4,2.53,1J,2.53,0.53,33770,27810,0.21,3,0,1,1,52.74,0,0,3,1,0.33
4221,0,2,,0,Network Ops,0,Full-Time,0,3,2.63,D3,2.63,0.87,49315,44323,0.11,3,0,0,1,36.12,0,0,1,1,1
4222,1,1,Dis-End of Introductory Period,0,Network Ops,0,Full-Time,0,0,0.23,D2,0.23,0.87,36910,35911.6,0.03,0,0,0,1,59.28,0,0,1,1,1
4223,0,2,,0,HR,1,Full-Time,0,3,2.61,3A,2.61,1.07,105810,100570,0.05,2,0,0,1,48.37,0,0,1,1,1
4224,0,2,,0,Network Ops,0,Full-Time,0,3,2.61,D3,2.61,0.83,46695,41744.6,0.12,3,0,0,1,59.53,0,0,1,1,1
4225,1,0,Resigned-Personal Reasons,0,CCO,1,Full-Time,1,3,0.25,1J,0.25,0.35,27355,27355,0,0,0,1,1,19.2,0,0,1,1,1
4226,1,1,Dis-End of Introductory Period,0,CCO,1,Full-Time,1,0,0.16,1J,0.16,0.35,27775,27775,0,0,0,1,1,27.07,0,0,1,1,1
4227,1,0,Res-Dissat w/Job Content,0,CCO,1,Full-Time,1,0,0.24,1J,0.24,0.35,27505,27505,0,0,0,1,1,23.88,0,0,1,1,1
4228,0,2,,0,Field Svcs,0,Full-Time,0,4,2.61,3H,1.07,0.86,52370,43530,0.2,4,0,1,1,27.56,1,0,1,1,1
4229,1,0,Res-Dissat w/Work Conditions,0,Field Svcs,0,Full-Time,0,3,0.91,1H,0.88,0.91,38415,36043.8,0.07,2,0,1,1,28.89,0,0,1,1,1
4230,0,2,,0,IT,1,Full-Time,0,3,2.63,1J,0.07,0.84,56345,46605,0.21,3,0,1,1,30.09,1,0,8,2,0.25
4231,0,2,,0,HR,1,Full-Time,0,3,2.61,1J,0.82,0.91,58800,33760,0.74,3,0,1,2,28.41,0,0,7,2,0.29
4232,0,2,,0,IT,0,Temp,0,0,2.61,ACQ,2.61,1.01,40320,34080,0.18,1,0,1,1,20.84,0,0,1,1,1
4233,1,0,Res-Dissat Comp. and Benefits,0,IT,1,Full-Time,0,4,2.39,1J,0.76,1.04,73195,33825,1.16,4,0,0,1,36.67,1,0,2,2,1
4234,1,1,Dis-Temp Assignment Ended,0,IT,0,Temp,0,0,0.71,ACQ,0.71,1.01,34145,34145,0,0,0,1,1,20.38,0,0,1,1,1
4235,0,2,,0,HR,0,Temp,0,0,2.61,ACQ,2.61,1.01,39800,31480,0.26,1,0,1,1,29.07,0,0,4,1,0.25
4236,0,2,,0,IT,1,Full-Time,0,3,2.6,2A,1.45,0.9,82555,70155,0.18,3,0,1,1,70.49,1,0,2,2,1
4237,1,0,Res-Dissat Comp. and Benefits,0,CCO,1,Full-Time,1,0,0.23,1J,0.23,0.35,27950,27950,0,0,0,1,1,27.46,0,0,1,1,1
4238,1,1,Dismissed-Unsat. Performance,0,CCO,1,Full-Time,1,2,1.49,1J,1.49,0.35,27680,27460,0.01,0,0,1,1,65.17,0,0,1,1,1
4239,1,0,Resigned-Job Abandonment,0,CCO,1,Full-Time,1,3,1.07,1J,1.07,0.36,28100,27880,0.01,0,0,1,1,25.28,0,0,2,2,1
4240,0,2,,0,CCO,1,Full-Time,1,5,2.6,1A,0.25,0.51,41690,27190,0.53,3,0,1,1,44.05,1,0,2,2,1
4241,0,2,,0,Field Svcs,0,Full-Time,0,4,2.6,3H,2.6,0.88,53390,48148.4,0.11,3,0,1,1,59.14,0,0,2,1,0.5
4242,1,0,Res-Dissat w/ Career Opportun,0,Field Svcs,0,Full-Time,0,3,1.48,3H,1.48,0.86,50995,48124.6,0.06,2,0,1,1,31.64,0,0,2,1,0.5
4243,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,3,0.39,D2,0.39,0.84,35815,34442.2,0.04,1,0,0,1,33.56,0,0,1,1,1
4244,1,0,Res-Another Position,0,CCO,1,Full-Time,1,2,0.73,1J,0.68,0.28,21840,21840,0,0,0,0,2,38.41,0,0,1,1,1
4245,1,0,Res-Another Position,0,Network Ops,0,Full-Time,0,3,1.64,D3,1.64,0.86,37870,35478,0.07,2,0,0,1,27.19,0,0,1,1,1
4246,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,3,0.26,D2,0.26,0.83,35470,34471.6,0.03,0,0,0,1,29.34,0,0,2,1,0.5
4247,1,0,Resigned-Job Abandonment,0,CCO,1,Full-Time,1,2,1.21,1J,1.19,0.29,21690,21690,0,0,0,0,2,37.29,0,0,1,1,1
4248,0,2,,0,Net Svcs,0,Full-Time,0,4,2.57,3H,0.87,0.85,49475,34083,0.45,6,0,1,1,48.85,2,0,4,1,0.25
4249,1,0,Res-Another Position,0,Net Svcs,0,Full-Time,0,4,1.83,1H,1.08,0.97,44645,41733,0.07,2,0,1,1,40.12,0,0,1,1,1
4250,1,0,Resigned-Personal Reasons,0,CCO,1,Full-Time,1,0,0.11,1J,0.11,0.35,27795,27795,0,0,0,1,1,57.53,0,0,1,1,1
4251,1,0,Resigned-Relocation,0,Giro,1,Full-Time,1,3,1.12,1J,1.09,0.26,22845,22845,0,0,0,1,1,48.22,0,0,1,1,1
4252,1,1,Dismissed-Policy Violation,0,Field Svcs,0,Full-Time,0,3,0.86,3H,0.86,1.03,55915,54500.6,0.03,1,0,1,1,37.32,0,0,1,1,1
4253,0,2,,0,Net Svcs,0,Full-Time,0,4,2.6,3H,2.6,0.97,55895,51319,0.09,3,0,1,2,50.7,0,0,1,1,1
4254,0,2,,0,CCO,0,Full-Time,1,3,2.6,D2,2.59,0.91,39195,31540.6,0.24,4,0,1,1,29.11,0,1,15,3,0.2
4255,1,0,Res-Another Position,0,CCO,1,Full-Time,1,0,0.09,1J,0.09,0.35,27795,27795,0,0,0,1,1,33.39,0,0,1,1,1
4256,1,1,Dis-End of Introductory Period,0,CCO,1,Full-Time,1,0,0.1,1J,0.1,0.35,27955,27955,0,0,0,1,1,33.69,0,0,1,1,1
4257,0,2,,0,Net Svcs,0,Full-Time,0,4,2.58,D3,0.3,0.81,45725,33827.4,0.35,3,0,0,1,39.41,0,0,2,2,1
4258,0,2,,0,Field Svcs,0,Full-Time,0,3,2.58,1H,2.58,0.88,38005,34240.2,0.11,3,0,1,1,35.24,0,0,1,1,1
4259,0,2,,0,Network Ops,0,Full-Time,0,4,2.58,D3,0.57,0.89,41995,30867,0.36,5,0,1,1,39.81,1,0,3,2,0.67
4260,1,0,Res-Another Position,0,Field Svcs,0,Full-Time,0,4,2.39,3H,1.74,0.99,60595,52441.4,0.16,4,0,1,1,28.47,1,0,1,1,1
4261,1,0,Res-Another Position,0,IT,1,Full-Time,0,3,0.3,1A,0.3,1.08,83360,80260,0.04,0,0,1,2,57.29,0,0,1,1,1
4262,1,1,Dis-End of Introductory Period,0,CCO,1,Full-Time,1,3,0.31,1J,0.31,0.35,27615,27615,0,0,0,1,1,55.79,0,0,1,1,1
4263,0,2,,0,Net Svcs,0,Full-Time,0,4,2.58,2H,2.58,0.9,49025,43866.6,0.12,3,0,0,1,29.37,0,0,1,1,1
