Pers.No.,Termd,TermType,ReasonForLeaving,Rehire,BusinessUnit,EESubgroup,EEGroup,Commission,RecentRating,Tenure,Paygrade,TimeInPaygrade,PercentOfMarket,FinalPay,BeginPay,ChangeSince2020,PayIncreases,EdAssist,Sex,POC,Age,Promotion,DevRole,AppliedToJobs,HiredInJobs,PercentOfJobHired
1174,1,1,Dismissed-End of Introductory Period,0,CCO,0,Full-Time,1,0,0.18,C3,0.18,0.84,35360,35360,0,0,0,0,1,38.77,0,0,1,1,1
3086,1,1,Dismissed-Attendance,0,CCO,0,Full-Time,1,3,6.87,C3,6.87,0.84,35547.2,34257.6,0.04,1,0,1,2,29.93,0,0,1,1,1
2755,1,1,Dismissed-Unsat. Performance,0,CCO,0,Full-Time,1,3,7.58,C3,7.58,0.84,35588.8,35588.8,0,0,0,1,2,34.05,0,0,1,1,1
384,1,0,Resigned-Dissatisfaction w/Job Content,0,CCO,0,Full-Time,0,0,0.39,C3,0.39,0.8,33696,33696,0,0,0,1,1,53.56,0,0,1,1,1
1519,0,2,,0,Comm Sales,1,Full-Time,1,0,0.16,2E,0.16,0.49,35600,35600,0,0,0,1,2,29.58,0,0,1,1,1
394,1,0,Resigned-Dissatisfaction w/ Supervisor,0,Field Svcs,0,Full-Time,0,4,0.5,2H,0.5,1.08,49920,49920,0,0,0,1,2,30.74,0,0,3,1,0.33
341,1,0,Resigned-Personal Reasons,0,Comm Sales,1,Full-Time,1,3,1.2,2E,1.2,0.4,35960,32600,0.1,2,0,1,2,53.75,0,0,1,1,1
1168,0,2,,0,CCO,0,Full-Time,1,3,0.64,C3,0.64,0.84,35963.2,35360,0.02,1,0,0,2,31.87,0,0,1,1,1
4187,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,CCO,1,Full-Time,1,2,1,1E,1.31,0.45,36000,25000,0.44,1,0,1,1,42.06,0,0,2,2,1
752,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Comm Sales,1,Full-Time,1,2,0.85,2E,0.85,0.5,36000,36000,0,0,0,1,1,46.4,0,0,1,1,1
2906,0,2,,0,CCO,0,Full-Time,1,3,8.61,C3,0.34,0.84,36088,29723.2,0.21,3,0,0,1,60.84,1,0,2,2,1
4304,0,2,,1,CCO,0,Full-Time,1,0,6.45,C3,0.18,0.84,36088,36088,0,1,0,1,2,37.52,0,0,1,1,1
1279,1,0,Resigned-Lack of Training,0,CCO,0,Full-Time,1,1,0.04,C3,0.04,0.84,36088,37440,-0.04,0,0,0,1,68.07,0,0,1,1,1
1323,0,2,,0,CCO,0,Full-Time,1,4,0.37,C3,0.37,0.84,36088,36088,0,0,0,1,1,28.7,0,0,1,1,1
1355,0,2,,0,CCO,0,Full-Time,1,4,0.37,C3,0.37,0.84,36088,36088,0,0,0,0,2,29.38,0,0,1,1,1
427,0,2,,1,Net Svcs,1,Full-Time,0,0,0.37,3E,0.37,0.93,75000,75000,0,0,0,1,1,32.05,0,0,1,1,1
1427,0,2,,0,CCO,0,Full-Time,1,3,0.27,C3,0.27,0.84,36088,36088,0,0,0,1,1,27.72,0,0,1,1,1
449,1,0,Resigned-Returned to School,0,Net Svcs,0,Limited Term EE,0,0,0.36,LTE,0.36,1,33280,33280,0,0,0,0,2,23.36,0,0,1,1,1
1434,0,2,,0,CCO,0,Full-Time,1,0,0.27,C3,0.27,0.84,36088,36088,0,0,0,0,1,26.68,0,0,1,1,1
1435,0,2,,0,CCO,0,Full-Time,1,0,0.27,C3,0.27,0.84,36088,36088,0,0,0,0,2,32.7,0,0,1,1,1
467,1,0,Resigned-Another Position,0,IT,0,Limited Term EE,0,0,0.32,LTE,0.32,1,33280,33280,0,0,0,1,2,22.45,0,0,1,1,1
477,1,0,Resigned-Dissatisfaction w/Work Schedule,0,Zolo,0,Part-Time,0,0,0.02,C1,0.02,0.97,32240,32240,0,0,0,1,0,23.32,0,0,1,1,1
484,1,0,Resigned-Personal Reasons,0,Field Svcs,0,Full-Time,0,0,0.26,2H,0.26,0.99,45760,45760,0,0,0,1,1,52.53,0,0,1,1,1
485,1,1,Dismissed-End of Introductory Period,0,CCO,0,Full-Time,0,0,0.14,C3,0.14,0.85,35880,35880,0,0,0,1,2,35.78,0,0,1,1,1
1436,0,2,,0,CCO,0,Full-Time,1,0,0.27,C3,0.27,0.84,36088,36088,0,0,0,0,1,20.12,0,0,1,1,1
509,1,0,Resigned-Personal Reasons,0,Field Svcs,0,Full-Time,0,0,0.16,1H,0.16,0.92,38480,38480,0,0,0,1,0,21.98,0,0,1,1,1
512,1,1,Resigned in the Face of Discharge,0,Field Svcs,0,Full-Time,0,0,0.81,4H,0.81,0.82,49400,49400,0,0,0,1,1,32.64,0,0,1,1,1
525,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,0,0.06,3H,0.06,1,54080,54080,0,0,0,1,2,48.64,0,0,1,1,1
529,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,0,0.56,1H,0.56,0.84,35360,35360,0,0,0,0,1,55.2,0,0,1,1,1
535,0,2,,0,Field Svcs,0,LOA,0,3,1.48,3H,1.48,0.78,43160,43160,0,0,0,1,1,35.09,0,0,2,1,0.5
1439,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,1,3,0.06,C3,0.06,0.84,36088,36088,0,0,0,1,2,19.74,0,0,1,1,1
543,1,0,Resigned-Personal Reasons,0,HR,0,Limited Term EE,0,0,0.18,LTE,0.18,1,33280,33280,0,0,0,0,1,30.6,0,0,1,1,1
547,1,0,Resigned-Personal Reasons,0,Field Svcs,0,Full-Time,0,0,0.11,1H,0.11,0.9,37731.2,37731.2,0,0,0,1,0,61.65,0,0,1,1,1
549,1,0,Resigned-Personal Reasons,0,Field Svcs,0,Full-Time,0,0,0.15,3H,0.15,0.93,49920,49920,0,0,0,1,1,38.13,0,0,1,1,1
553,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,0,0.12,C3,0.12,0.85,35880,35880,0,0,0,1,2,35.55,0,0,1,1,1
558,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,0,0.01,3H,0.01,0.89,47840,47840,0,0,0,1,1,47.54,0,0,1,1,1
1514,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,1,3,0.04,C3,0.04,0.84,36088,36088,0,0,0,1,1,56.84,0,0,1,1,1
574,1,0,Resigned-Another Position,0,CCO,0,Full-Time,0,0,0.12,C3,0.12,0.85,35880,35880,0,0,0,0,1,56.22,0,0,1,1,1
578,1,0,Resigned-Another Position,0,Network Ops,0,Full-Time,0,3,1.16,C4,1.16,0.82,35900.8,35900.8,0,0,0,0,1,33.35,0,0,1,1,1
580,1,0,Resigned-Unknown,0,CCO,0,Full-Time,0,0,0.3,C3,0.3,0.8,33696,33696,0,0,0,0,2,50.47,0,0,1,1,1
1622,0,2,,0,CCO,0,Full-Time,1,0,0.07,C3,0.07,0.84,36088,36088,0,0,0,0,1,26.23,0,0,1,1,1
584,1,1,Dismissed-End of Introductory Period,0,CCO,0,Full-Time,0,0,0.39,C3,0.39,0.8,32011.2,32011.2,0,0,0,1,1,23.03,0,0,2,2,1
585,1,0,Resigned-Job Abandonment,0,CCO,0,Full-Time,0,0,0.11,C3,0.11,0.8,33696,33696,0,0,0,0,2,26.69,0,0,1,1,1
586,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,0,0.11,C3,0.11,0.8,32011.2,32011.2,0,0,0,0,1,33.1,0,0,1,1,1
589,1,0,Resigned-Returned to School,0,CCO,0,Full-Time,0,0,0.08,C3,0.08,0.8,33696,33696,0,0,0,0,1,24.18,0,0,1,1,1
593,1,1,Dismissed-Unsat. Performance,0,Field Svcs,0,Full-Time,0,0,0.13,1H,0.13,0.9,35859.2,35859.2,0,0,0,1,2,33.82,0,0,1,1,1
602,1,0,Resigned-Relocation,0,Zolo,0,Full-Time,0,0,0.74,C2,0.74,0.97,36920,36920,0,0,0,1,1,23.67,0,0,1,1,1
1643,0,2,,0,CCO,0,Full-Time,1,0,0.02,C3,0.02,0.84,36088,36088,0,0,0,1,1,24.72,0,0,1,1,1
1662,1,0,Resigned-Lack of Training,0,CCO,0,Full-Time,1,3,0.02,C3,0.02,0.84,36088,36088,0,0,0,0,0,26.75,0,0,1,1,1
608,1,0,Resigned-Long Term Disability,0,Field Svcs,0,LOA,0,3,27.54,4H,19.1,0.99,59571.2,58572.8,0.02,0,0,1,2,55.07,0,0,1,1,1
615,1,1,Dismissed-Temp Assignment Ended,0,IT,0,Limited Term EE,0,0,1.1,LTE,1.1,1,208000,208000,0,0,0,1,1,41.01,0,0,1,1,1
2822,1,1,Dismissed-Unsat. Performance,0,Comm Sales,1,Full-Time,1,3,8,2E,1.3,0.41,36220,27000,0.34,3,0,0,1,72.16,0,0,1,1,1
622,1,1,Dismissed-End of Introductory Period,0,Net Svcs,1,Full-Time,0,0,0.17,4E,0.17,0.86,78000,78000,0,0,0,1,1,52.31,0,0,1,1,1
624,0,2,,0,Finance,0,Limited Term EE,0,0,1.14,LTE,1.14,1,35360,35360,0,0,0,0,1,21.62,0,0,1,1,1
2852,1,0,Retirement,0,Comm Sales,1,Full-Time,1,3,9.28,2E,1.81,0.41,36220,27740,0.31,3,0,1,1,67.24,0,0,1,1,1
627,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,0,0.62,3H,0.62,0.89,47840,47840,0,0,0,1,1,38.06,0,0,1,1,1
3292,1,0,Resigned-Dissatisfaction w/ Career Opportun,0,CCO,0,Full-Time,1,5,4.16,C3,4.16,0.86,36420.8,34611.2,0.05,0,0,1,1,34.6,0,0,6,1,0.17
3681,0,2,,0,Comm Sales,1,Full-Time,1,3,3.99,2E,0.83,0.5,36580,21000,0.74,5,0,1,2,48.37,1,0,3,2,0.67
2888,0,2,,0,Comm Sales,1,Full-Time,1,3,11.18,2E,2.56,0.5,36580,27000,0.35,3,0,1,1,56.74,0,0,2,1,0.5
635,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,0,0.08,C3,0.08,0.85,35880,35880,0,0,0,0,1,52.31,0,0,2,1,0.5
650,1,0,Resigned-Another Position,0,Network Ops,0,Full-Time,0,0,0.1,C4,0.1,0.82,35900.8,35900.8,0,0,0,0,1,30.23,0,0,1,1,1
654,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,0,0.16,3H,0.16,0.89,47840,47840,0,0,0,1,1,33.12,0,0,3,1,0.33
655,1,1,Resigned in the Face of Discharge,0,IT,1,Full-Time,0,1,0.96,2E,0.96,0.99,68000,68000,0,0,0,1,1,27.48,0,0,1,1,1
2997,1,0,Resigned-Long Term Disability,0,Comm Sales,1,LOA,1,2,15.95,2E,2.31,0.5,36600,28770,0.27,2,0,0,1,62.55,0,0,1,1,1
664,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Field Svcs,0,Full-Time,0,0,0.06,3H,0.06,0.93,49920,49920,0,0,0,1,1,33.57,0,0,1,1,1
355,1,1,Dismissed-End of Introductory Period,0,Comm Sales,1,Full-Time,1,0,0.48,2E,0.48,0.41,36600,33600,0.09,1,0,1,1,61.05,0,0,1,1,1
668,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Network Ops,0,Full-Time,0,0,0.67,C2,0.16,0.87,33280,33280,0,0,0,0,1,41.27,0,0,3,2,0.67
705,1,0,Resigned-Dissatisfaction w/Work Team,0,CCO,0,Full-Time,1,3,1.08,C3,1.08,0.85,36670.4,31720,0.16,2,0,0,1,61.97,0,0,4,1,0.25
671,0,2,,0,Field Svcs,0,Full-Time,0,2,1.27,3H,1.27,0.96,49920,49920,0,0,0,1,1,40.43,0,0,1,1,1
675,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,0,0.52,1H,0.52,0.82,34216,34216,0,0,0,1,2,48.36,0,0,1,1,1
684,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,0,0.07,C3,0.07,0.8,32011.2,32011.2,0,0,0,1,1,41.77,0,0,1,1,1
685,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,0,0.18,C3,0.18,0.8,33696,33696,0,0,0,1,2,30.72,0,0,1,1,1
686,1,0,Workplace Vaccine Mandate,0,IT,1,Full-Time,0,0,0.72,6E,0.72,0.97,120000,120000,0,0,0,1,1,52.77,0,0,1,1,1
689,1,1,Dismissed-End of Introductory Period,0,CCO,0,Full-Time,0,0,0.34,C3,0.34,0.8,33696,33696,0,0,0,1,1,35.84,0,0,1,1,1
694,1,0,Resigned-Dissatisfaction w/Job Content,0,Field Svcs,0,Full-Time,0,3,0.75,3H,0.75,0.87,47840,47840,0,0,0,1,1,43.15,0,0,19,1,0.05
707,1,0,Resigned-Another Position,0,CCO,0,Full-Time,1,3,1.11,C3,1.11,0.85,36670.4,31720,0.16,2,0,1,1,22.06,0,0,1,1,1
711,0,2,,0,CCO,0,Full-Time,1,3,1.17,C3,1.17,0.85,36670.4,31720,0.16,2,0,0,1,53.33,0,0,2,1,0.5
716,1,0,Resigned-Another Position,0,Net Svcs,0,Limited Term EE,0,2,1.03,LTE,1.03,1,39520,39520,0,0,0,1,1,21.87,0,0,2,1,0.5
718,1,0,Resigned-Returned to School,0,Finance,0,Limited Term EE,0,0,0.33,LTE,0.33,1,35360,35360,0,0,0,0,1,20.24,0,0,1,1,1
720,1,1,Dismissed-Temp Assignment Ended,0,GRA,0,Limited Term EE,0,3,0.99,LTE,0.99,1,35360,35360,0,0,0,0,1,20.77,0,0,5,1,0.2
721,1,0,Resigned-Returned to School,0,GRA,0,Limited Term EE,0,0,0.66,LTE,0.66,1,35360,35360,0,0,0,0,1,22.28,0,0,1,1,1
722,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,0,0.34,3H,0.34,0.89,47840,47840,0,0,0,1,1,28.77,0,0,1,1,1
723,0,2,,0,Finance,0,Limited Term EE,0,3,1.14,LTE,1.14,1,35360,35360,0,0,0,0,2,22.01,0,0,1,1,1
725,1,0,Resigned-Another Position,0,IT,0,Limited Term EE,0,5,0.69,LTE,0.69,1,39520,39520,0,0,0,1,2,38.3,0,0,1,1,1
726,1,1,Dismissed-Temp Assignment Ended,0,IT,0,Limited Term EE,0,0,0.31,LTE,0.31,1,39520,39520,0,0,0,0,2,22.36,0,0,1,1,1
728,1,0,Resigned-Dissatisfaction w/ Career Opportun,0,Net Svcs,0,Limited Term EE,0,4,0.89,LTE,0.89,1,39520,39520,0,0,0,1,1,21.46,0,0,2,1,0.5
730,1,0,Resigned-Relocation,0,Field Svcs,0,Full-Time,0,0,0.27,1H,0.27,0.9,37731.2,37731.2,0,0,0,1,1,19.25,0,0,1,1,1
733,0,2,,0,Net Svcs,0,Limited Term EE,0,0,1.16,LTE,1.16,1,39520,39520,0,0,0,0,2,57.66,0,0,1,1,1
3578,0,2,,0,Comm Sales,1,Full-Time,1,3,4.45,2E,0.41,0.5,36700,33696,0.09,3,0,0,1,29.86,2,0,13,4,0.31
738,0,2,,0,IT,0,Limited Term EE,0,0,1.14,LTE,1.14,1,39520,39520,0,0,0,0,1,26.59,0,0,1,1,1
739,1,0,Resigned-Returned to School,0,IT,0,Limited Term EE,0,4,0.87,LTE,0.87,1,39520,39520,0,0,0,1,1,22.37,0,0,1,1,1
741,1,0,Resigned-Another Position,0,Net Svcs,0,Limited Term EE,0,4,0.91,LTE,0.91,1,39520,39520,0,0,0,0,1,27.53,0,0,8,1,0.13
742,1,1,Dismissed-Temp Assignment Ended,0,IT,0,Limited Term EE,0,0,0.67,LTE,0.67,1,39520,39520,0,0,0,1,1,21.69,0,0,1,1,1
744,1,0,Resigned-Returned to School,0,Marketing,0,Limited Term EE,0,0,0.56,LTE,0.56,1,35360,35360,0,0,0,1,1,21.04,0,0,1,1,1
745,1,0,Resigned-Another Position,0,Finance,0,Limited Term EE,0,0,0.52,LTE,0.52,1,35360,35360,0,0,0,0,1,21.01,0,0,1,1,1
746,1,1,Dismissed-Temp Assignment Ended,0,Marketing,0,Limited Term EE,0,0,0.42,LTE,0.42,1,35360,35360,0,0,0,1,1,21.2,0,0,1,1,1
747,1,0,Workplace Vaccine Mandate,0,Field Svcs,0,Full-Time,0,0,0.6,4H,0.6,0.9,54080,54080,0,0,0,1,1,24.18,0,0,1,1,1
748,1,1,Dismissed-Unsat. Performance,0,HR,0,Limited Term EE,0,0,0.22,LTE,0.22,1,35360,35360,0,0,0,1,1,23.13,0,0,1,1,1
1362,0,2,,0,Comm Sales,1,Full-Time,1,0,0.35,2E,0.35,0.5,36700,36700,0,0,0,0,2,26.26,0,0,1,1,1
753,0,2,,0,IT,0,Limited Term EE,0,0,1.12,LTE,1.12,1,39520,39520,0,0,0,0,1,34.43,0,0,1,1,1
754,0,2,,0,IT,0,Limited Term EE,0,0,1.12,LTE,1.12,1,39520,39520,0,0,0,1,1,24.18,0,0,1,1,1
756,1,0,Retirement,0,Field Svcs,1,Full-Time,0,3,27.24,7E,10.19,1.07,134350,131390,0.02,0,0,1,1,67.56,0,0,1,1,1
757,0,2,,0,Finance,0,Limited Term EE,0,3,1.1,LTE,1.1,1,35360,35360,0,0,0,1,1,22.89,0,0,1,1,1
759,1,0,Resigned-Another Position,0,IT,0,Limited Term EE,0,3,0.83,LTE,0.83,1,39520,39520,0,0,0,1,2,20.83,0,0,1,1,1
760,1,0,Resigned-Relocation,0,Finance,0,Limited Term EE,0,3,0.91,LTE,0.91,1,35360,35360,0,0,0,1,1,22.34,0,0,1,1,1
767,1,0,Resigned-Returned to School,0,IT,0,Limited Term EE,0,3,0.62,LTE,0.62,1,39520,39520,0,0,0,1,1,21.21,0,0,1,1,1
769,1,0,Resigned-Another Position,0,CCO,0,Full-Time,0,0,0.06,C3,0.06,0.8,33696,33696,0,0,0,1,1,25.8,0,0,1,1,1
770,1,0,Resigned-Returned to School,0,Finance,0,Limited Term EE,0,0,0.26,LTE,0.26,1,35360,35360,0,0,0,1,1,20.88,0,0,1,1,1
773,1,1,Dismissed-End of Introductory Period,0,CCO,0,Full-Time,0,0,0.2,C3,0.2,0.8,32011.2,32011.2,0,0,0,0,2,31.36,0,0,1,1,1
780,1,0,Resigned-Another Position,0,Net Svcs,0,Limited Term EE,0,3,1.06,LTE,1.06,1,39520,39520,0,0,0,0,2,28.07,0,0,1,1,1
781,1,0,Resigned-Returned to School,0,IT,0,Limited Term EE,0,0,0.62,LTE,0.62,1,39520,39520,0,0,0,1,1,22.68,0,0,1,1,1
782,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Finance,1,Full-Time,0,3,0.74,3E,0.74,0.9,68000,68000,0,0,0,1,2,38.51,0,0,1,1,1
783,1,0,Resigned-Another Position,0,Net Svcs,0,Limited Term EE,0,3,0.91,LTE,0.91,1,39520,39520,0,0,0,0,2,27.79,0,0,1,1,1
785,1,0,Resigned-Another Position,0,IT,0,Limited Term EE,0,4,0.85,LTE,0.85,1,39520,39520,0,0,0,1,2,21.3,0,0,1,1,1
790,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,0,0.03,C3,0.03,0.8,33696,33696,0,0,0,0,1,52.4,0,0,1,1,1
795,1,0,Resigned-Personal Reasons,0,Finance,0,Limited Term EE,0,3,0.86,LTE,0.86,1,35360,35360,0,0,0,0,2,21.95,0,0,1,1,1
3856,0,2,,0,CCO,0,Full-Time,1,3,3.42,C3,2.6,0.86,36774.4,26561.6,0.38,5,0,0,1,29.47,0,0,4,1,0.25
800,0,2,,0,IT,0,Limited Term EE,0,0,1.06,LTE,1.06,1,39520,39520,0,0,0,1,1,21.81,0,0,1,1,1
801,0,2,,0,Net Svcs,0,Limited Term EE,0,0,1.06,LTE,1.06,1,39520,39520,0,0,0,0,2,22.66,0,0,1,1,1
802,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,0,0.58,C3,0.58,0.8,33696,33696,0,0,0,1,2,35.13,0,0,2,1,0.5
807,1,0,Resigned-Another Position,0,Network Ops,0,Full-Time,0,0,0.01,C3,0.01,0.96,40560,40560,0,0,0,0,0,51.33,0,0,1,1,1
809,1,1,Dismissed-Temp Assignment Ended,0,Network Ops,0,Limited Term EE,0,0,0.33,LTE,0.33,1,39520,39520,0,0,0,1,1,20.48,0,0,1,1,1
811,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,CCO,0,Full-Time,0,4,0.55,C3,0.55,0.9,37960,37960,0,0,0,0,2,25.11,0,0,1,1,1
815,1,0,Resigned-Personal Reasons,0,Net Svcs,1,Part-Time,0,3,0.59,2E,0.59,0.65,44500,44500,0,0,0,0,2,34.13,0,0,1,1,1
819,1,0,Resigned-Relocation,0,Field Svcs,0,Full-Time,0,4,0.72,4H,0.72,0.82,49296,49296,0,0,0,1,1,46.84,0,0,1,1,1
825,0,2,,0,IT,0,Limited Term EE,0,0,0.98,LTE,0.98,1,39520,39520,0,0,0,1,1,24.38,0,0,1,1,1
827,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,0,0.19,3H,0.19,0.85,45760,45760,0,0,0,1,1,23.94,0,0,1,1,1
834,0,2,,0,Net Svcs,0,Limited Term EE,0,0,0.95,LTE,0.95,1,39520,39520,0,0,0,0,1,26.2,0,0,1,1,1
837,1,1,Dismissed-Unsat. Performance,0,Net Svcs,1,Full-Time,0,0,0.18,3E,0.18,0.91,72000,72000,0,0,0,1,2,40.02,0,0,1,1,1
838,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Net Svcs,1,Full-Time,0,0,0.52,3E,0.52,0.81,64000,64000,0,0,0,1,1,44.76,0,0,1,1,1
839,0,2,,0,Net Svcs,0,Limited Term EE,0,0,1,LTE,1,1,39520,39520,0,0,0,0,1,22.7,0,0,1,1,1
840,1,0,Resigned-Returned to School,0,Field Svcs,0,Limited Term EE,0,0,0.18,LTE,0.18,1,31200,31200,0,0,0,1,2,16.68,0,0,1,1,1
841,1,0,Resigned-Returned to School,0,Field Svcs,0,Limited Term EE,0,0,0.19,LTE,0.19,1,31200,31200,0,0,0,0,1,17,0,0,1,1,1
843,1,0,Resigned-Another Position,0,Field Svcs,0,Limited Term EE,0,0,0.18,LTE,0.18,1,31200,31200,0,0,0,1,1,18.08,0,0,1,1,1
845,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,0,0.47,3H,0.47,0.89,47840,47840,0,0,0,1,2,33.77,0,0,1,1,1
846,1,0,Resigned-Returned to School,0,Field Svcs,0,Limited Term EE,0,0,0.26,LTE,0.26,1,31200,31200,0,0,0,0,1,21.14,0,0,1,1,1
851,1,0,Resigned-Another Position,0,Field Svcs,0,Limited Term EE,0,0,0.08,LTE,0.08,1,31200,31200,0,0,0,0,2,16.37,0,0,1,1,1
854,0,2,,1,Field Svcs,0,Limited Term EE,0,0,0.07,LTE,0.98,1,31200,31200,0,0,0,1,1,18.73,0,0,1,1,1
855,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,0,0.14,C3,0.14,0.8,33696,33696,0,0,0,1,2,32.57,0,0,1,1,1
856,1,1,Dismissed-Attendance,0,CCO,0,Full-Time,0,0,0.48,C3,0.48,0.8,33696,33696,0,0,0,0,2,31.51,0,0,1,1,1
858,1,0,Resigned-Dissatisfaction w/ Career Opportun,0,CCO,0,Full-Time,0,0,0.33,C3,0.33,0.8,33696,33696,0,0,0,1,2,42.96,0,0,1,1,1
859,1,0,Resigned-Personal Reasons,0,CCO,0,Full-Time,0,0,0.58,C3,0.58,0.78,32011.2,32011.2,0,0,0,1,1,31.43,0,0,1,1,1
865,0,2,,1,Field Svcs,0,Limited Term EE,0,0,0.03,LTE,0.96,1,31200,31200,0,0,0,1,2,19.03,0,0,1,1,1
866,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Field Svcs,0,Full-Time,0,4,0.56,4H,0.56,0.95,57200,57200,0,0,0,1,2,50.94,0,0,1,1,1
869,0,2,,0,Field Svcs,0,Limited Term EE,0,0,0.95,LTE,0.95,1,31200,31200,0,0,0,1,1,17.82,0,0,1,1,1
873,1,0,Resigned-Dissatisfaction Comp. and Benefits,0,Field Svcs,0,Full-Time,0,0,0.42,3H,0.42,0.94,50960,50960,0,0,0,1,2,21.25,0,0,1,1,1
878,1,0,Resigned-Another Position,0,Marketing,1,Full-Time,0,0,0.49,4E,0.49,0.89,75000,75000,0,0,0,1,1,26.88,0,0,1,1,1
880,1,1,Dismissed-End of Introductory Period,0,CCO,0,Full-Time,0,3,0.65,C3,0.65,0.94,39520,39520,0,0,0,1,1,54.69,0,0,1,1,1
881,1,0,Resigned-Returned to School,0,Finance,0,Limited Term EE,0,3,0.51,LTE,0.51,1,35360,35360,0,0,0,1,1,21.31,0,0,1,1,1
882,0,2,,0,Finance,0,Limited Term EE,0,3,0.93,LTE,0.93,1,35360,35360,0,0,0,0,2,21.52,0,0,1,1,1
884,1,0,Resigned-Personal Reasons,0,Finance,0,Limited Term EE,0,3,0.58,LTE,0.58,1,35360,35360,0,0,0,1,1,22.18,0,0,1,1,1
892,0,2,,0,Net Svcs,0,Limited Term EE,0,0,0.91,LTE,0.91,1,39520,39520,0,0,0,1,1,24.85,0,0,1,1,1
894,1,1,Dismissed-Unsat. Performance,0,Zolo,0,Limited Term EE,0,0,0.5,LTE,0.5,1,35360,35360,0,0,0,0,1,37.35,0,0,1,1,1
896,1,1,Dismissed-Policy Violation,0,CCO,0,LOA,0,0,0.42,C3,0.42,0.94,39520,39520,0,0,0,0,1,42.88,0,0,1,1,1
3949,0,2,,0,CCO,0,LOA,1,3,3.15,C3,2.6,0.86,36774.4,27040,0.36,5,0,0,2,33.86,0,0,2,1,0.5
451,0,2,,0,CCO,0,Full-Time,1,3,1.65,C3,1.65,0.86,36774.4,31720,0.16,3,0,1,1,27.87,0,1,3,1,0.33
903,0,2,,0,Net Svcs,0,Limited Term EE,0,0,0.88,LTE,0.88,1,39520,39520,0,0,0,0,2,22.47,0,0,2,1,0.5
904,1,1,Dismissed-Temp Assignment Ended,0,Marketing,0,Limited Term EE,0,0,0.39,LTE,0.39,1,35360,35360,0,0,0,0,1,20.56,0,0,1,1,1
905,1,1,Dismissed-Temp Assignment Ended,0,Net Svcs,0,Limited Term EE,0,0,0.36,LTE,0.36,1,39520,39520,0,0,0,1,2,27.99,0,0,1,1,1
906,0,2,,0,Net Svcs,0,Limited Term EE,0,0,0.89,LTE,0.89,1,39520,39520,0,0,0,0,2,22.61,0,0,1,1,1
910,1,0,Resigned-Dissatisfaction w/Job Content,0,IT,0,Limited Term EE,0,3,0.62,LTE,0.62,1,39520,39520,0,0,0,1,2,21.74,0,0,1,1,1
911,1,0,Resigned-Another Position,0,Network Ops,1,Full-Time,0,3,0.61,2E,0.61,0.8,55100,55100,0,0,0,1,1,42.75,0,0,1,1,1
912,1,0,Resigned-Another Position,0,Field Svcs,0,Full-Time,0,0,0.36,3H,0.36,0.93,49920,49920,0,0,0,1,1,49.62,0,0,1,1,1
914,1,0,Workplace Vaccine Mandate,0,Field Svcs,0,Full-Time,0,0,0.36,3H,0.36,0.89,47840,47840,0,0,0,1,1,25.44,0,0,1,1,1
916,0,2,,0,Net Svcs,0,Limited Term EE,0,0,0.87,LTE,0.87,1,39520,39520,0,0,0,0,2,23.62,0,0,1,1,1
917,0,2,,0,IT,0,Limited Term EE,0,0,0.87,LTE,0.87,1,39520,39520,0,0,0,1,1,25.17,0,0,1,1,1
452,0,2,,0,CCO,0,Full-Time,1,3,1.65,C3,1.65,0.86,36774.4,31720,0.16,3,0,0,1,36.82,0,0,1,1,1
931,1,0,Resigned-Another Position,0,Net Svcs,0,Limited Term EE,0,4,0.81,LTE,0.81,1,39520,39520,0,0,0,0,1,24.2,0,0,1,1,1
